"customer_id","first_name","last_name","email","rental_id","rental_date","inventory_id","return_date","staff_id"
301,Robert,Baughman,robert.baughman@sakilacustomer.org,5730,2005-07-10 11:28:32.000,1903,2005-07-11 11:45:32.000,2
440,Bernard,Colby,bernard.colby@sakilacustomer.org,5731,2005-07-10 11:31:52.000,2960,2005-07-14 11:44:52.000,1
597,Freddie,Duggan,freddie.duggan@sakilacustomer.org,5732,2005-07-10 11:36:32.000,2833,2005-07-12 13:09:32.000,2
415,Glenn,Pullen,glenn.pullen@sakilacustomer.org,5733,2005-07-10 11:37:24.000,3806,2005-07-11 12:34:24.000,2
447,Clifford,Bowens,clifford.bowens@sakilacustomer.org,5734,2005-07-10 11:37:28.000,399,2005-07-16 11:10:28.000,1
65,Rose,Howard,rose.howard@sakilacustomer.org,5735,2005-07-10 11:39:15.000,3259,2005-07-19 09:52:15.000,1
27,Shirley,Allen,shirley.allen@sakilacustomer.org,5736,2005-07-10 11:45:48.000,1172,2005-07-13 16:40:48.000,1
218,Vera,Mccoy,vera.mccoy@sakilacustomer.org,5737,2005-07-10 11:50:04.000,1118,2005-07-13 10:37:04.000,1
187,Brittany,Riley,brittany.riley@sakilacustomer.org,5738,2005-07-10 11:50:51.000,200,2005-07-19 17:46:51.000,1
219,Willie,Howell,willie.howell@sakilacustomer.org,5739,2005-07-10 11:51:50.000,163,2005-07-19 17:40:50.000,1
325,Timothy,Bunn,timothy.bunn@sakilacustomer.org,5740,2005-07-10 11:51:58.000,2147,2005-07-12 07:53:58.000,2
513,Duane,Tubbs,duane.tubbs@sakilacustomer.org,5741,2005-07-10 11:55:40.000,2041,2005-07-16 15:02:40.000,2
596,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,5742,2005-07-10 11:56:18.000,3975,2005-07-19 06:59:18.000,2
297,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,5743,2005-07-10 11:57:38.000,593,2005-07-19 15:38:38.000,2
437,Randall,Neumann,randall.neumann@sakilacustomer.org,5744,2005-07-10 12:08:33.000,1372,2005-07-14 12:34:33.000,2
305,Richard,Mccrary,richard.mccrary@sakilacustomer.org,5745,2005-07-10 12:10:11.000,41,2005-07-19 06:56:11.000,1
82,Kathryn,Coleman,kathryn.coleman@sakilacustomer.org,5746,2005-07-10 12:15:12.000,3071,2005-07-16 07:02:12.000,1
583,Marshall,Thorn,marshall.thorn@sakilacustomer.org,5747,2005-07-10 12:15:33.000,4562,2005-07-18 10:11:33.000,1
99,Emily,Diaz,emily.diaz@sakilacustomer.org,5748,2005-07-10 12:19:59.000,1618,2005-07-12 12:59:59.000,1
304,David,Royal,david.royal@sakilacustomer.org,5749,2005-07-10 12:20:36.000,1768,2005-07-19 10:39:36.000,1
330,Scott,Shelley,scott.shelley@sakilacustomer.org,5750,2005-07-10 12:20:41.000,3855,2005-07-17 08:25:41.000,2
479,Zachary,Hite,zachary.hite@sakilacustomer.org,5751,2005-07-10 12:25:11.000,387,2005-07-11 15:23:11.000,1
86,Jacqueline,Long,jacqueline.long@sakilacustomer.org,5752,2005-07-10 12:27:38.000,4444,2005-07-18 09:22:38.000,2
444,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,5753,2005-07-10 12:29:43.000,3639,2005-07-17 12:50:43.000,2
291,Toni,Holt,toni.holt@sakilacustomer.org,5754,2005-07-10 12:32:43.000,162,2005-07-12 13:11:43.000,2
2,Patricia,Johnson,patricia.johnson@sakilacustomer.org,5755,2005-07-10 12:38:56.000,2760,2005-07-19 17:02:56.000,1
183,Ida,Andrews,ida.andrews@sakilacustomer.org,5756,2005-07-10 12:39:28.000,130,2005-07-11 14:08:28.000,2
101,Peggy,Myers,peggy.myers@sakilacustomer.org,5757,2005-07-10 12:40:17.000,1827,2005-07-12 14:02:17.000,1
363,Roy,Whiting,roy.whiting@sakilacustomer.org,5758,2005-07-10 12:42:43.000,502,2005-07-16 10:18:43.000,2
591,Kent,Arsenault,kent.arsenault@sakilacustomer.org,5759,2005-07-10 12:43:22.000,816,2005-07-16 16:42:22.000,1
154,Michele,Grant,michele.grant@sakilacustomer.org,5760,2005-07-10 12:44:48.000,1050,2005-07-14 12:25:48.000,1
287,Becky,Miles,becky.miles@sakilacustomer.org,5761,2005-07-10 12:45:36.000,1763,2005-07-13 10:05:36.000,2
217,Agnes,Bishop,agnes.bishop@sakilacustomer.org,5762,2005-07-10 12:48:01.000,1815,2005-07-18 16:43:01.000,1
397,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,5763,2005-07-10 12:58:12.000,753,2005-07-14 08:52:12.000,1
245,Courtney,Day,courtney.day@sakilacustomer.org,5764,2005-07-10 12:58:16.000,1556,2005-07-19 07:28:16.000,1
293,Mae,Fletcher,mae.fletcher@sakilacustomer.org,5765,2005-07-10 13:03:02.000,2619,2005-07-16 09:31:02.000,1
406,Nathan,Runyon,nathan.runyon@sakilacustomer.org,5766,2005-07-10 13:07:31.000,7,2005-07-16 13:03:31.000,1
32,Amy,Lopez,amy.lopez@sakilacustomer.org,5767,2005-07-10 13:13:18.000,2871,2005-07-17 14:41:18.000,2
196,Alma,Austin,alma.austin@sakilacustomer.org,5768,2005-07-10 13:15:26.000,345,2005-07-15 09:42:26.000,1
141,Debbie,Reyes,debbie.reyes@sakilacustomer.org,5769,2005-07-10 13:17:58.000,4052,2005-07-11 11:32:58.000,1
71,Kathy,James,kathy.james@sakilacustomer.org,5770,2005-07-10 13:21:28.000,914,2005-07-11 08:59:28.000,2
153,Suzanne,Nichols,suzanne.nichols@sakilacustomer.org,5771,2005-07-10 13:26:45.000,3275,2005-07-14 15:43:45.000,1
21,Michelle,Clark,michelle.clark@sakilacustomer.org,5772,2005-07-10 13:27:40.000,3635,2005-07-17 08:24:40.000,1
180,Stacy,Cunningham,stacy.cunningham@sakilacustomer.org,5773,2005-07-10 13:31:09.000,3277,2005-07-15 08:21:09.000,2
113,Cindy,Fisher,cindy.fisher@sakilacustomer.org,5774,2005-07-10 13:31:56.000,326,2005-07-18 07:32:56.000,1
325,Timothy,Bunn,timothy.bunn@sakilacustomer.org,5775,2005-07-10 13:34:26.000,2175,2005-07-15 10:01:26.000,1
568,Alberto,Henning,alberto.henning@sakilacustomer.org,5776,2005-07-10 13:35:22.000,3592,2005-07-12 17:58:22.000,1
40,Amanda,Carter,amanda.carter@sakilacustomer.org,5777,2005-07-10 13:38:41.000,3959,2005-07-17 15:48:41.000,2
324,Gary,Coy,gary.coy@sakilacustomer.org,5778,2005-07-10 13:41:37.000,4435,2005-07-14 16:26:37.000,1
244,Viola,Hanson,viola.hanson@sakilacustomer.org,5779,2005-07-10 13:45:54.000,3266,2005-07-15 18:13:54.000,1
516,Elmer,Noe,elmer.noe@sakilacustomer.org,5780,2005-07-10 13:46:23.000,168,2005-07-14 17:19:23.000,2
167,Sally,Pierce,sally.pierce@sakilacustomer.org,5781,2005-07-10 13:49:30.000,3191,2005-07-11 12:11:30.000,2
440,Bernard,Colby,bernard.colby@sakilacustomer.org,5782,2005-07-10 13:52:56.000,2514,2005-07-15 09:32:56.000,2
385,Phillip,Holm,phillip.holm@sakilacustomer.org,5783,2005-07-10 13:55:33.000,3331,2005-07-16 12:13:33.000,1
422,Melvin,Ellington,melvin.ellington@sakilacustomer.org,5784,2005-07-10 14:03:28.000,2323,2005-07-16 16:22:28.000,1
211,Stacey,Montgomery,stacey.montgomery@sakilacustomer.org,5785,2005-07-10 14:06:03.000,142,2005-07-17 17:59:03.000,2
350,Juan,Fraley,juan.fraley@sakilacustomer.org,5786,2005-07-10 14:06:44.000,2290,2005-07-14 19:55:44.000,2
44,Marie,Turner,marie.turner@sakilacustomer.org,5787,2005-07-10 14:08:49.000,1075,2005-07-19 18:29:49.000,1
63,Ashley,Richardson,ashley.richardson@sakilacustomer.org,5788,2005-07-10 14:10:22.000,1707,2005-07-14 19:46:22.000,2
571,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,5789,2005-07-10 14:11:26.000,2601,2005-07-18 16:19:26.000,1
235,Jackie,Lynch,jackie.lynch@sakilacustomer.org,5790,2005-07-10 14:15:21.000,1696,2005-07-14 08:53:21.000,2
319,Ronald,Weiner,ronald.weiner@sakilacustomer.org,5791,2005-07-10 14:16:22.000,2795,2005-07-19 13:38:22.000,2
92,Tina,Simmons,tina.simmons@sakilacustomer.org,5792,2005-07-10 14:22:19.000,4234,2005-07-19 09:08:19.000,1
268,Nina,Soto,nina.soto@sakilacustomer.org,5793,2005-07-10 14:33:00.000,2927,2005-07-13 19:27:00.000,1
198,Elsie,Kelley,elsie.kelley@sakilacustomer.org,5794,2005-07-10 14:34:53.000,1164,2005-07-17 11:50:53.000,2
304,David,Royal,david.royal@sakilacustomer.org,5795,2005-07-10 14:36:29.000,3958,2005-07-14 13:26:29.000,1
286,Velma,Lucas,velma.lucas@sakilacustomer.org,5796,2005-07-10 14:42:54.000,1631,2005-07-17 08:47:54.000,2
384,Ernest,Stepp,ernest.stepp@sakilacustomer.org,5797,2005-07-10 14:43:52.000,1880,2005-07-13 16:12:52.000,2
107,Florence,Woods,florence.woods@sakilacustomer.org,5798,2005-07-10 14:45:09.000,331,2005-07-16 13:43:09.000,1
520,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,5799,2005-07-10 14:53:35.000,3045,2005-07-14 16:18:35.000,2
411,Norman,Currier,norman.currier@sakilacustomer.org,5800,2005-07-10 14:58:36.000,2466,2005-07-11 19:50:36.000,2
439,Alexander,Fennell,alexander.fennell@sakilacustomer.org,5801,2005-07-10 14:59:05.000,3511,2005-07-14 17:55:05.000,2
520,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,5802,2005-07-10 15:02:17.000,2295,2005-07-19 15:43:17.000,2
244,Viola,Hanson,viola.hanson@sakilacustomer.org,5803,2005-07-10 15:05:42.000,1982,2005-07-15 10:19:42.000,1
137,Rhonda,Kennedy,rhonda.kennedy@sakilacustomer.org,5804,2005-07-10 15:06:31.000,2168,2005-07-14 11:00:31.000,1
532,Neil,Renner,neil.renner@sakilacustomer.org,5805,2005-07-10 15:08:41.000,3553,2005-07-19 16:35:41.000,2
108,Tracy,Cole,tracy.cole@sakilacustomer.org,5806,2005-07-10 15:11:54.000,29,2005-07-15 11:51:54.000,2
301,Robert,Baughman,robert.baughman@sakilacustomer.org,5807,2005-07-10 15:16:30.000,2092,2005-07-11 14:02:30.000,2
170,Beatrice,Arnold,beatrice.arnold@sakilacustomer.org,5808,2005-07-10 15:17:33.000,2310,2005-07-14 12:14:33.000,2
461,Derek,Blakely,derek.blakely@sakilacustomer.org,5809,2005-07-10 15:19:30.000,1748,2005-07-13 12:31:30.000,2
482,Maurice,Crawley,maurice.crawley@sakilacustomer.org,5810,2005-07-10 15:22:04.000,1426,2005-07-18 21:05:04.000,2
441,Mario,Cheatham,mario.cheatham@sakilacustomer.org,5811,2005-07-10 15:27:04.000,4007,2005-07-12 17:20:04.000,1
581,Virgil,Wofford,virgil.wofford@sakilacustomer.org,5812,2005-07-10 15:27:56.000,1681,2005-07-18 15:37:56.000,2
512,Cecil,Vines,cecil.vines@sakilacustomer.org,5813,2005-07-10 15:34:37.000,942,2005-07-17 16:14:37.000,2
71,Kathy,James,kathy.james@sakilacustomer.org,5814,2005-07-10 15:46:50.000,2537,2005-07-13 15:28:50.000,2
22,Laura,Rodriguez,laura.rodriguez@sakilacustomer.org,5815,2005-07-10 15:48:19.000,2934,2005-07-13 12:09:19.000,1
382,Victor,Barkley,victor.barkley@sakilacustomer.org,5816,2005-07-10 15:48:47.000,1746,2005-07-13 11:51:47.000,2
28,Cynthia,Young,cynthia.young@sakilacustomer.org,5817,2005-07-10 15:49:12.000,2993,2005-07-18 19:30:12.000,2
334,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,5818,2005-07-10 15:51:12.000,3940,2005-07-14 14:10:12.000,2
347,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,5819,2005-07-10 15:56:20.000,3439,2005-07-12 19:59:20.000,2
485,Clyde,Tobias,clyde.tobias@sakilacustomer.org,5820,2005-07-10 16:04:59.000,1511,2005-07-16 12:10:59.000,1
302,Michael,Silverman,michael.silverman@sakilacustomer.org,5821,2005-07-10 16:07:16.000,147,2005-07-14 19:48:16.000,1
38,Martha,Gonzalez,martha.gonzalez@sakilacustomer.org,5822,2005-07-10 16:10:39.000,1385,2005-07-13 19:05:39.000,2
483,Vernon,Chapa,vernon.chapa@sakilacustomer.org,5823,2005-07-10 16:19:52.000,1879,2005-07-11 12:33:52.000,2
449,Oscar,Aquino,oscar.aquino@sakilacustomer.org,5824,2005-07-10 16:19:53.000,1980,2005-07-12 11:17:53.000,2
444,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,5825,2005-07-10 16:20:30.000,3843,2005-07-11 18:58:30.000,1
254,Maxine,Silva,maxine.silva@sakilacustomer.org,5826,2005-07-10 16:21:02.000,4104,2005-07-17 21:08:02.000,1
290,Kristina,Chambers,kristina.chambers@sakilacustomer.org,5827,2005-07-10 16:22:20.000,1296,2005-07-15 21:13:20.000,2
156,Bertha,Ferguson,bertha.ferguson@sakilacustomer.org,5828,2005-07-10 16:27:25.000,2999,2005-07-11 18:42:25.000,1
118,Kim,Cruz,kim.cruz@sakilacustomer.org,5829,2005-07-10 16:29:41.000,3405,2005-07-14 22:03:41.000,1
59,Cheryl,Murphy,cheryl.murphy@sakilacustomer.org,5830,2005-07-10 16:34:00.000,2358,2005-07-18 16:42:00.000,1
43,Christine,Roberts,christine.roberts@sakilacustomer.org,5831,2005-07-10 16:34:02.000,830,2005-07-11 14:27:02.000,2
63,Ashley,Richardson,ashley.richardson@sakilacustomer.org,5832,2005-07-10 16:34:48.000,2387,2005-07-17 17:25:48.000,1
187,Brittany,Riley,brittany.riley@sakilacustomer.org,5833,2005-07-10 16:39:24.000,3829,2005-07-17 12:52:24.000,1
360,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,5834,2005-07-10 16:44:12.000,85,2005-07-14 11:34:12.000,2
11,Lisa,Anderson,lisa.anderson@sakilacustomer.org,5835,2005-07-10 16:44:58.000,800,2005-07-17 16:03:58.000,2
310,Daniel,Cabral,daniel.cabral@sakilacustomer.org,5836,2005-07-10 16:49:02.000,1842,2005-07-11 22:35:02.000,2
478,Lewis,Lyman,lewis.lyman@sakilacustomer.org,5837,2005-07-10 16:57:50.000,1648,2005-07-18 14:07:50.000,2
202,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,5838,2005-07-10 17:04:56.000,1627,2005-07-11 15:15:56.000,1
367,Adam,Gooch,adam.gooch@sakilacustomer.org,5839,2005-07-10 17:08:30.000,252,2005-07-13 21:21:30.000,2
72,Theresa,Watson,theresa.watson@sakilacustomer.org,5840,2005-07-10 17:09:09.000,1073,2005-07-15 22:52:09.000,1
525,Adrian,Clary,adrian.clary@sakilacustomer.org,5841,2005-07-10 17:11:31.000,1230,2005-07-18 15:50:31.000,2
247,Stella,Moreno,stella.moreno@sakilacustomer.org,5842,2005-07-10 17:11:37.000,139,2005-07-14 21:43:37.000,1
599,Austin,Cintron,austin.cintron@sakilacustomer.org,5843,2005-07-10 17:14:27.000,1615,2005-07-15 21:18:27.000,2
147,Joanne,Robertson,joanne.robertson@sakilacustomer.org,5844,2005-07-10 17:14:43.000,609,2005-07-12 19:27:43.000,1
334,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,5845,2005-07-10 17:23:14.000,2882,2005-07-12 16:29:14.000,2
233,Lillie,Kim,lillie.kim@sakilacustomer.org,5846,2005-07-10 17:25:24.000,938,2005-07-12 13:41:24.000,2
220,Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,5847,2005-07-10 17:27:42.000,4403,2005-07-12 14:51:42.000,2
409,Rodney,Moeller,rodney.moeller@sakilacustomer.org,5848,2005-07-10 17:28:14.000,4549,2005-07-14 11:54:14.000,1
44,Marie,Turner,marie.turner@sakilacustomer.org,5849,2005-07-10 17:32:33.000,1632,2005-07-19 22:39:33.000,1
531,Jamie,Waugh,jamie.waugh@sakilacustomer.org,5850,2005-07-10 17:36:27.000,4015,2005-07-15 16:44:27.000,2
510,Ben,Easter,ben.easter@sakilacustomer.org,5851,2005-07-10 17:40:47.000,3944,2005-07-11 19:24:47.000,2
484,Roberto,Vu,roberto.vu@sakilacustomer.org,5852,2005-07-10 17:43:30.000,3890,2005-07-15 15:05:30.000,2
520,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,5853,2005-07-10 17:45:13.000,3026,2005-07-17 21:37:13.000,1
547,Kurt,Emmons,kurt.emmons@sakilacustomer.org,5854,2005-07-10 17:47:34.000,997,2005-07-13 20:14:34.000,2
166,Lynn,Payne,lynn.payne@sakilacustomer.org,5855,2005-07-10 17:54:06.000,2457,2005-07-18 15:41:06.000,2
314,George,Linton,george.linton@sakilacustomer.org,5856,2005-07-10 17:57:32.000,497,2005-07-11 13:57:32.000,1
29,Angela,Hernandez,angela.hernandez@sakilacustomer.org,5857,2005-07-10 17:59:29.000,1265,2005-07-18 18:13:29.000,1
257,Marsha,Douglas,marsha.douglas@sakilacustomer.org,5858,2005-07-10 18:00:07.000,2913,2005-07-11 20:01:07.000,2
220,Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,5859,2005-07-10 18:02:02.000,131,2005-07-11 23:24:02.000,1
180,Stacy,Cunningham,stacy.cunningham@sakilacustomer.org,5860,2005-07-10 18:08:49.000,3897,2005-07-16 16:43:49.000,2
277,Olga,Jimenez,olga.jimenez@sakilacustomer.org,5861,2005-07-10 18:14:22.000,3881,2005-07-14 15:32:22.000,1
157,Darlene,Rose,darlene.rose@sakilacustomer.org,5862,2005-07-10 18:20:48.000,2075,2005-07-17 00:09:48.000,1
419,Chad,Carbone,chad.carbone@sakilacustomer.org,5863,2005-07-10 18:25:23.000,2557,2005-07-15 23:49:23.000,1
437,Randall,Neumann,randall.neumann@sakilacustomer.org,5864,2005-07-10 18:29:57.000,4380,2005-07-19 14:27:57.000,2
126,Ellen,Simpson,ellen.simpson@sakilacustomer.org,5865,2005-07-10 18:31:05.000,1382,2005-07-12 18:29:05.000,2
484,Roberto,Vu,roberto.vu@sakilacustomer.org,5866,2005-07-10 18:35:14.000,457,2005-07-19 19:41:14.000,2
321,Kevin,Schuler,kevin.schuler@sakilacustomer.org,5867,2005-07-10 18:39:01.000,730,2005-07-19 21:56:01.000,2
429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,5868,2005-07-10 18:39:16.000,452,2005-07-15 21:19:16.000,1
40,Amanda,Carter,amanda.carter@sakilacustomer.org,5869,2005-07-10 18:40:09.000,2157,2005-07-17 18:42:09.000,1
438,Barry,Lovelace,barry.lovelace@sakilacustomer.org,5870,2005-07-10 18:40:25.000,1524,2005-07-12 15:39:25.000,2
307,Joseph,Joy,joseph.joy@sakilacustomer.org,5871,2005-07-10 18:46:08.000,3288,2005-07-16 17:32:08.000,1
364,Benjamin,Varney,benjamin.varney@sakilacustomer.org,5872,2005-07-10 18:54:05.000,270,2005-07-19 15:41:05.000,1
354,Justin,Ngo,justin.ngo@sakilacustomer.org,5873,2005-07-10 19:02:10.000,3151,2005-07-14 19:13:10.000,2
131,Monica,Hicks,monica.hicks@sakilacustomer.org,5874,2005-07-10 19:02:51.000,2255,2005-07-16 13:14:51.000,1
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,5875,2005-07-10 19:06:47.000,964,2005-07-18 17:33:47.000,2
578,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,5876,2005-07-10 19:07:15.000,4445,2005-07-14 17:29:15.000,2
537,Clinton,Buford,clinton.buford@sakilacustomer.org,5877,2005-07-10 19:08:51.000,1520,2005-07-19 19:48:51.000,1
271,Penny,Neal,penny.neal@sakilacustomer.org,5878,2005-07-10 19:09:57.000,3805,2005-07-16 17:22:57.000,1
430,Ray,Houle,ray.houle@sakilacustomer.org,5879,2005-07-10 19:12:47.000,3851,2005-07-16 16:32:47.000,1
482,Maurice,Crawley,maurice.crawley@sakilacustomer.org,5880,2005-07-10 19:14:58.000,359,2005-07-17 01:13:58.000,1
25,Deborah,Walker,deborah.walker@sakilacustomer.org,5881,2005-07-10 19:19:43.000,236,2005-07-12 20:11:43.000,1
319,Ronald,Weiner,ronald.weiner@sakilacustomer.org,5882,2005-07-10 19:20:34.000,2830,2005-07-11 18:39:34.000,2
17,Donna,Thompson,donna.thompson@sakilacustomer.org,5883,2005-07-10 19:25:21.000,2820,2005-07-16 20:50:21.000,2
498,Gene,Sanborn,gene.sanborn@sakilacustomer.org,5884,2005-07-10 19:31:38.000,916,2005-07-11 20:30:38.000,1
331,Eric,Robert,eric.robert@sakilacustomer.org,5885,2005-07-10 19:33:50.000,3129,2005-07-17 00:26:50.000,2
215,Jessie,Banks,jessie.banks@sakilacustomer.org,5886,2005-07-10 19:36:25.000,907,2005-07-11 22:24:25.000,2
532,Neil,Renner,neil.renner@sakilacustomer.org,5887,2005-07-10 19:45:47.000,2602,2005-07-15 22:15:47.000,1
268,Nina,Soto,nina.soto@sakilacustomer.org,5888,2005-07-10 19:52:17.000,1620,2005-07-18 20:32:17.000,2
491,Rick,Mattox,rick.mattox@sakilacustomer.org,5889,2005-07-10 19:54:41.000,1706,2005-07-12 20:08:41.000,2
535,Javier,Elrod,javier.elrod@sakilacustomer.org,5890,2005-07-10 20:00:25.000,1463,2005-07-18 17:57:25.000,2
184,Vivian,Ruiz,vivian.ruiz@sakilacustomer.org,5891,2005-07-10 20:01:17.000,4355,2005-07-12 00:15:17.000,1
333,Andrew,Purdy,andrew.purdy@sakilacustomer.org,5892,2005-07-10 20:02:42.000,4322,2005-07-11 20:02:42.000,1
439,Alexander,Fennell,alexander.fennell@sakilacustomer.org,5893,2005-07-10 20:05:30.000,1689,2005-07-14 23:05:30.000,1
194,Kristen,Chavez,kristen.chavez@sakilacustomer.org,5894,2005-07-10 20:09:34.000,2264,2005-07-17 15:39:34.000,1
164,Joann,Gardner,joann.gardner@sakilacustomer.org,5895,2005-07-10 20:13:19.000,2272,2005-07-17 17:51:19.000,1
357,Keith,Rico,keith.rico@sakilacustomer.org,5896,2005-07-10 20:15:56.000,731,2005-07-12 00:39:56.000,1
413,Marvin,Yee,marvin.yee@sakilacustomer.org,5897,2005-07-10 20:16:14.000,740,2005-07-19 15:49:14.000,2
538,Ted,Breaux,ted.breaux@sakilacustomer.org,5898,2005-07-10 20:18:09.000,3257,2005-07-16 14:44:09.000,1
388,Craig,Morrell,craig.morrell@sakilacustomer.org,5899,2005-07-10 20:21:52.000,1391,2005-07-13 00:46:52.000,1
419,Chad,Carbone,chad.carbone@sakilacustomer.org,5900,2005-07-10 20:21:54.000,1081,2005-07-17 00:26:54.000,1
165,Lorraine,Stephens,lorraine.stephens@sakilacustomer.org,5901,2005-07-10 20:22:12.000,86,2005-07-19 16:43:12.000,2
228,Allison,Stanley,allison.stanley@sakilacustomer.org,5902,2005-07-10 20:31:24.000,2727,2005-07-11 20:50:24.000,1
573,Byron,Box,byron.box@sakilacustomer.org,5903,2005-07-10 20:39:04.000,1388,2005-07-11 17:41:04.000,1
531,Jamie,Waugh,jamie.waugh@sakilacustomer.org,5904,2005-07-10 20:39:44.000,350,2005-07-13 17:57:44.000,2
10,Dorothy,Taylor,dorothy.taylor@sakilacustomer.org,5905,2005-07-10 20:41:09.000,3891,2005-07-19 14:49:09.000,1
323,Matthew,Mahan,matthew.mahan@sakilacustomer.org,5906,2005-07-10 20:41:41.000,514,2005-07-14 00:12:41.000,2
168,Regina,Berry,regina.berry@sakilacustomer.org,5907,2005-07-10 20:41:41.000,4432,2005-07-15 21:18:41.000,2
156,Bertha,Ferguson,bertha.ferguson@sakilacustomer.org,5908,2005-07-10 20:44:14.000,810,2005-07-13 15:05:14.000,2
44,Marie,Turner,marie.turner@sakilacustomer.org,5909,2005-07-10 20:46:13.000,2333,2005-07-14 18:01:13.000,2
464,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,5910,2005-07-10 20:51:34.000,1039,2005-07-19 14:54:34.000,1
420,Jacob,Lance,jacob.lance@sakilacustomer.org,5911,2005-07-10 20:51:42.000,4140,2005-07-14 21:58:42.000,2
351,Jack,Foust,jack.foust@sakilacustomer.org,5912,2005-07-10 20:58:22.000,1187,2005-07-17 01:15:22.000,2
277,Olga,Jimenez,olga.jimenez@sakilacustomer.org,5913,2005-07-10 20:58:55.000,2767,2005-07-13 15:18:55.000,1
372,Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,5914,2005-07-10 21:01:12.000,2639,2005-07-16 18:27:12.000,2
66,Janice,Ward,janice.ward@sakilacustomer.org,5915,2005-07-10 21:12:16.000,2464,2005-07-15 16:59:16.000,2
35,Virginia,Green,virginia.green@sakilacustomer.org,5916,2005-07-10 21:26:31.000,2267,2005-07-19 20:23:31.000,1
74,Denise,Kelly,denise.kelly@sakilacustomer.org,5917,2005-07-10 21:30:22.000,2910,2005-07-12 18:54:22.000,2
34,Rebecca,Scott,rebecca.scott@sakilacustomer.org,5918,2005-07-10 21:32:06.000,120,2005-07-19 21:35:06.000,1
92,Tina,Simmons,tina.simmons@sakilacustomer.org,5919,2005-07-10 21:32:14.000,164,2005-07-12 16:47:14.000,1
221,Bessie,Morrison,bessie.morrison@sakilacustomer.org,5920,2005-07-10 21:33:58.000,1893,2005-07-17 19:41:58.000,2
7,Maria,Miller,maria.miller@sakilacustomer.org,5921,2005-07-10 21:35:12.000,3920,2005-07-18 19:59:12.000,1
271,Penny,Neal,penny.neal@sakilacustomer.org,5922,2005-07-10 21:36:53.000,1392,2005-07-16 02:51:53.000,1
401,Tony,Carranza,tony.carranza@sakilacustomer.org,5923,2005-07-10 21:40:06.000,1817,2005-07-13 00:01:06.000,1
191,Jeanette,Greene,jeanette.greene@sakilacustomer.org,5924,2005-07-10 21:41:23.000,629,2005-07-16 21:33:23.000,1
503,Angel,Barclay,angel.barclay@sakilacustomer.org,5925,2005-07-10 21:41:27.000,3724,2005-07-18 18:35:27.000,2
282,Jenny,Castro,jenny.castro@sakilacustomer.org,5926,2005-07-10 21:53:42.000,2840,2005-07-20 01:04:42.000,1
70,Christina,Ramirez,christina.ramirez@sakilacustomer.org,5927,2005-07-10 21:57:14.000,807,2005-07-16 19:32:14.000,1
50,Diane,Collins,diane.collins@sakilacustomer.org,5928,2005-07-10 21:58:30.000,4132,2005-07-15 19:41:30.000,1
54,Teresa,Rogers,teresa.rogers@sakilacustomer.org,5929,2005-07-10 21:59:29.000,4303,2005-07-14 20:20:29.000,2
254,Maxine,Silva,maxine.silva@sakilacustomer.org,5930,2005-07-10 21:59:32.000,2338,2005-07-11 18:40:32.000,2
341,Peter,Menard,peter.menard@sakilacustomer.org,5931,2005-07-10 22:04:19.000,2259,2005-07-13 00:45:19.000,2
523,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,5932,2005-07-10 22:05:15.000,2269,2005-07-12 17:04:15.000,2
419,Chad,Carbone,chad.carbone@sakilacustomer.org,5933,2005-07-10 22:06:48.000,4372,2005-07-12 23:58:48.000,2
576,Morris,Mccarter,morris.mccarter@sakilacustomer.org,5934,2005-07-10 22:07:59.000,3825,2005-07-15 21:07:59.000,2
258,Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,5935,2005-07-10 22:11:04.000,3371,2005-07-19 18:12:04.000,2
522,Arnold,Havens,arnold.havens@sakilacustomer.org,5936,2005-07-10 22:14:30.000,1951,2005-07-15 01:32:30.000,1
580,Ross,Grey,ross.grey@sakilacustomer.org,5937,2005-07-10 22:16:08.000,1579,2005-07-16 03:08:08.000,2
236,Marcia,Dean,marcia.dean@sakilacustomer.org,5938,2005-07-10 22:17:42.000,2834,2005-07-16 22:38:42.000,2
