"payment_id","amount","payment_date","customer_id","staff_id","first_name","last_name","email"
25634,3.99,2007-04-28 04:58:11.996,307,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25635,0.99,2007-04-28 10:45:06.996,307,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25636,6.99,2007-04-29 13:21:25.996,307,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25637,4.99,2007-04-30 20:25:58.996,307,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25638,3.99,2007-04-06 22:36:44.996,308,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25639,8.99,2007-04-07 14:03:01.996,308,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25640,2.99,2007-04-10 21:25:55.996,308,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25641,0.99,2007-04-29 22:34:58.996,308,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25642,2.99,2007-04-30 21:50:35.996,308,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25643,7.99,2007-04-30 07:45:14.996,308,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25644,4.99,2007-04-06 14:56:09.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25645,7.99,2007-04-06 17:37:41.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25646,4.99,2007-04-07 08:17:35.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25647,4.99,2007-04-08 02:31:54.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25648,8.99,2007-04-09 14:24:02.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25649,4.99,2007-04-10 22:46:47.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25650,4.99,2007-04-12 00:17:55.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25651,5.99,2007-04-27 07:51:59.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25652,4.99,2007-04-28 03:13:24.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25653,5.99,2007-04-28 07:49:44.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25654,4.99,2007-04-29 03:10:27.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25655,2.99,2007-04-29 07:41:17.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25656,2.99,2007-04-29 14:40:27.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25657,2.99,2007-04-30 00:15:28.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25658,2.99,2007-04-30 14:16:17.996,309,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25659,0.99,2007-04-30 14:18:36.996,309,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25660,10.99,2007-04-06 14:29:42.996,310,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25661,0.99,2007-04-07 03:16:28.996,310,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25662,5.99,2007-04-10 04:02:36.996,310,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25663,0.99,2007-04-10 15:17:28.996,310,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25664,5.99,2007-04-28 00:03:59.996,310,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25665,5.99,2007-04-29 12:58:37.996,310,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25666,7.99,2007-04-30 02:53:56.996,310,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25667,2.99,2007-04-30 23:47:28.996,310,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25668,3.99,2007-04-08 16:37:34.996,311,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25669,5.99,2007-04-09 10:35:53.996,311,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25670,4.99,2007-04-11 22:05:04.996,311,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25671,6.99,2007-04-28 19:54:11.996,311,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25672,2.99,2007-04-29 07:05:19.996,311,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25673,6.99,2007-04-30 22:31:04.996,311,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25674,8.99,2007-04-30 12:21:59.996,311,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25675,4.99,2007-04-30 20:24:36.996,311,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25676,2.99,2007-04-06 11:33:01.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25677,1.99,2007-04-06 12:55:04.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25678,3.99,2007-04-08 07:56:02.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25679,5.99,2007-04-09 01:05:03.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25680,2.99,2007-04-12 13:19:00.996,312,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25681,2.99,2007-04-12 18:32:10.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25682,4.99,2007-04-28 18:35:44.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25683,6.99,2007-04-29 05:13:16.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25684,4.99,2007-04-29 16:24:47.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25685,6.99,2007-04-30 03:54:39.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25686,3.99,2007-04-30 09:28:20.996,312,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25687,2.99,2007-04-08 03:05:01.996,313,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25688,5.99,2007-04-09 12:19:34.996,313,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25689,2.99,2007-04-11 20:35:52.996,313,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25690,0.99,2007-04-27 11:06:40.996,313,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25691,4.99,2007-04-29 04:00:10.996,313,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25692,3.99,2007-04-30 02:30:31.996,313,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25693,2.99,2007-04-30 10:40:26.996,313,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25694,0.99,2007-04-05 23:21:01.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25695,2.99,2007-04-06 06:23:48.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25696,0.99,2007-04-06 13:44:01.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25697,0.99,2007-04-07 19:23:45.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25698,4.99,2007-04-09 11:47:40.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25699,0.99,2007-04-10 16:25:58.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25700,5.99,2007-04-11 10:13:07.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25701,2.99,2007-04-12 10:00:41.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25702,3.99,2007-04-12 13:55:00.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25703,4.99,2007-04-27 00:04:31.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25704,2.99,2007-04-27 10:10:23.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25705,6.99,2007-04-28 14:17:22.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25706,3.99,2007-04-28 15:57:28.996,314,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25707,0.99,2007-04-28 17:28:12.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25708,6.99,2007-04-29 02:34:50.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25709,4.99,2007-04-29 13:14:11.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25710,3.99,2007-04-30 10:54:17.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25711,6.99,2007-04-30 15:42:56.996,314,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25712,2.99,2007-04-07 00:15:10.996,315,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25713,4.99,2007-04-08 23:18:03.996,315,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25714,6.99,2007-04-09 05:54:01.996,315,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25715,4.99,2007-04-12 09:49:05.996,315,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25716,4.99,2007-04-12 19:49:16.996,315,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25717,5.99,2007-04-29 05:21:20.996,315,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25718,6.99,2007-04-29 14:29:39.996,315,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25719,9.99,2007-04-30 07:26:15.996,315,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25720,2.99,2007-04-07 19:00:56.996,316,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25721,3.99,2007-04-09 04:54:14.996,316,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25722,7.99,2007-04-10 01:16:33.996,316,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25723,5.99,2007-04-10 03:57:24.996,316,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25724,4.99,2007-04-26 23:28:34.996,316,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25725,2.99,2007-04-27 12:46:14.996,316,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25726,2.99,2007-04-27 21:47:55.996,316,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25727,4.99,2007-04-27 21:54:30.996,316,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25728,1.99,2007-04-28 11:22:24.996,316,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25729,4.99,2007-04-29 10:01:26.996,316,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25730,4.99,2007-04-30 22:51:05.996,316,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25731,6.99,2007-04-30 13:00:10.996,316,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25732,0.99,2007-04-07 06:45:39.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25733,8.99,2007-04-07 08:41:02.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25734,0.99,2007-04-08 10:05:47.996,317,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25735,0.99,2007-04-10 01:25:11.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25736,7.99,2007-04-10 21:15:43.996,317,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25737,2.99,2007-04-27 11:28:55.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25738,2.99,2007-04-28 15:43:32.996,317,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25739,2.99,2007-04-29 02:29:18.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25740,4.99,2007-04-29 06:33:35.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25741,2.99,2007-04-30 07:34:08.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25742,4.99,2007-04-30 22:56:56.996,317,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25743,8.99,2007-04-30 08:21:06.996,317,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25744,4.99,2007-04-06 10:02:03.996,318,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25745,2.99,2007-04-06 21:27:42.996,318,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25746,8.99,2007-04-07 17:49:48.996,318,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25747,0.99,2007-04-28 00:05:52.996,318,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25748,0.99,2007-04-28 08:05:04.996,318,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25749,5.99,2007-04-30 16:54:17.996,318,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25750,3.99,2007-04-07 05:34:29.996,319,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25751,2.99,2007-04-07 14:37:17.996,319,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25752,4.99,2007-04-08 07:02:04.996,319,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25753,8.99,2007-04-10 12:44:48.996,319,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25754,2.99,2007-04-10 17:49:00.996,319,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25755,2.99,2007-04-11 06:53:10.996,319,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25756,4.99,2007-04-11 10:28:58.996,319,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25757,4.99,2007-04-11 13:39:59.996,319,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25758,6.99,2007-04-12 00:36:25.996,319,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25759,2.99,2007-04-28 11:52:58.996,319,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25760,4.99,2007-04-30 03:54:46.996,319,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25761,0.99,2007-04-30 05:03:47.996,319,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25762,0.99,2007-04-05 23:25:55.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25763,4.99,2007-04-06 11:09:04.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25764,2.99,2007-04-07 08:25:52.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25765,4.99,2007-04-27 02:18:29.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25766,3.99,2007-04-27 02:21:55.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25767,4.99,2007-04-28 10:49:34.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25768,4.99,2007-04-28 18:59:21.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25769,4.99,2007-04-28 22:51:22.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25770,0.99,2007-04-28 22:58:32.996,320,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25771,4.99,2007-04-29 19:28:04.996,320,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25772,0.99,2007-04-30 22:51:08.996,320,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25773,5.99,2007-04-06 17:53:21.996,321,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25774,4.99,2007-04-06 18:55:06.996,321,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25775,4.99,2007-04-07 13:46:16.996,321,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25776,5.99,2007-04-07 16:16:16.996,321,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25777,2.99,2007-04-09 09:22:14.996,321,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25778,8.99,2007-04-10 17:07:27.996,321,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25779,2.99,2007-04-11 10:04:44.996,321,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25780,5.99,2007-04-12 18:22:23.996,321,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25781,6.99,2007-04-29 14:45:31.996,321,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25782,0.99,2007-04-30 15:36:57.996,321,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25783,0.99,2007-04-05 21:34:10.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25784,1.99,2007-04-06 04:47:51.996,322,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25785,4.99,2007-04-06 05:57:25.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25786,2.99,2007-04-11 01:28:00.996,322,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25787,3.99,2007-04-12 02:07:55.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25788,0.99,2007-04-12 10:19:22.996,322,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25789,4.99,2007-04-12 11:49:07.996,322,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25790,4.99,2007-04-27 03:12:36.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25791,4.99,2007-04-28 18:50:20.996,322,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25792,7.99,2007-04-30 07:18:21.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25793,4.99,2007-04-30 07:42:21.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25794,1.99,2007-04-30 12:48:25.996,322,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25795,6.99,2007-04-06 08:45:11.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25796,1.99,2007-04-08 04:05:25.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25797,4.99,2007-04-10 06:41:19.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25798,1.99,2007-04-10 19:10:07.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25799,3.99,2007-04-12 17:31:48.996,323,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25800,7.99,2007-04-27 05:30:56.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25801,2.99,2007-04-27 10:07:34.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25802,5.99,2007-04-28 02:09:39.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25803,1.99,2007-04-28 07:51:40.996,323,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25804,4.99,2007-04-28 11:06:48.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25805,0.99,2007-04-29 07:05:22.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25806,0.99,2007-04-29 19:20:07.996,323,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25807,2.99,2007-04-30 17:12:49.996,323,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25808,4.99,2007-04-30 16:16:42.996,323,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25809,4.99,2007-04-30 17:04:20.996,323,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25810,4.99,2007-04-06 20:10:47.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25811,0.99,2007-04-07 09:36:18.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25812,4.99,2007-04-07 18:23:45.996,324,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25813,2.99,2007-04-10 08:28:27.996,324,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25814,0.99,2007-04-10 12:10:03.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25815,2.99,2007-04-11 01:29:16.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25816,4.99,2007-04-11 16:13:34.996,324,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25817,3.99,2007-04-27 08:49:41.996,324,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25818,7.99,2007-04-27 09:45:48.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25819,6.99,2007-04-28 12:15:34.996,324,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25820,3.99,2007-04-29 15:20:43.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25821,4.99,2007-04-30 04:17:15.996,324,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25822,2.99,2007-04-30 23:30:01.996,324,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25823,5.99,2007-04-09 21:39:15.996,325,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25824,2.99,2007-04-10 10:20:24.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25825,4.99,2007-04-10 12:02:52.996,325,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25826,4.99,2007-04-11 07:00:49.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25827,0.99,2007-04-12 07:32:37.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25828,9.99,2007-04-27 08:10:53.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25829,2.99,2007-04-28 01:48:52.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25830,0.99,2007-04-29 09:16:50.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25831,2.99,2007-04-30 17:08:02.996,325,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25832,4.99,2007-04-30 18:14:55.996,325,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25833,0.99,2007-04-06 17:12:50.996,326,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25834,7.99,2007-04-07 07:41:43.996,326,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25835,5.99,2007-04-09 06:46:07.996,326,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25836,2.99,2007-04-27 04:17:02.996,326,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25837,2.99,2007-04-28 03:15:40.996,326,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25838,4.99,2007-04-28 10:52:07.996,326,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25839,5.99,2007-04-29 06:54:01.996,326,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25840,4.99,2007-04-29 11:35:39.996,326,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25841,2.99,2007-04-29 17:02:59.996,326,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25842,0.99,2007-04-30 11:28:59.996,326,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25843,0.99,2007-04-30 19:30:40.996,326,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25844,4.99,2007-04-30 22:05:25.996,326,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25845,4.99,2007-04-07 21:36:48.996,327,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25846,0.99,2007-04-08 01:26:22.996,327,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25847,2.99,2007-04-12 07:10:08.996,327,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25848,1.99,2007-04-27 17:04:43.996,327,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25849,1.99,2007-04-28 06:27:22.996,327,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25850,4.99,2007-04-09 20:41:51.996,328,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25851,1.99,2007-04-28 14:04:07.996,328,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25852,6.99,2007-04-29 10:24:56.996,328,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25853,4.99,2007-04-29 18:48:11.996,328,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25854,2.99,2007-04-30 00:42:27.996,328,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25855,2.99,2007-04-30 10:36:01.996,328,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25856,2.99,2007-04-06 21:28:46.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25857,4.99,2007-04-07 03:20:41.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25858,4.99,2007-04-07 20:30:09.996,329,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25859,1.99,2007-04-07 22:36:11.996,329,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25860,2.99,2007-04-08 08:47:54.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25861,4.99,2007-04-28 12:45:15.996,329,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25862,7.99,2007-04-28 20:03:02.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25863,6.99,2007-04-29 06:36:29.996,329,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25864,0.99,2007-04-30 01:27:47.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25865,4.99,2007-04-30 04:13:08.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25866,0.99,2007-04-30 11:43:47.996,329,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25867,0.99,2007-04-30 17:51:30.996,329,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25868,6.99,2007-04-30 10:25:21.996,329,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25869,4.99,2007-04-06 03:53:29.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25870,2.99,2007-04-06 06:31:40.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25871,2.99,2007-04-06 11:17:54.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25872,1.99,2007-04-07 05:48:20.996,330,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25873,2.99,2007-04-09 06:56:49.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25874,5.99,2007-04-10 10:49:07.996,330,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25875,0.99,2007-04-12 09:38:13.996,330,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25876,2.99,2007-04-12 10:27:02.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25877,2.99,2007-04-12 12:09:03.996,330,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25878,2.99,2007-04-28 09:22:24.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25879,4.99,2007-04-29 14:36:29.996,330,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25880,4.99,2007-04-30 19:15:44.996,330,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25881,4.99,2007-04-05 22:47:58.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25882,4.99,2007-04-06 04:14:19.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25883,8.99,2007-04-06 16:27:17.996,331,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25884,4.99,2007-04-07 02:05:54.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25885,5.99,2007-04-07 02:52:23.996,331,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
25886,10.99,2007-04-07 16:29:48.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25887,2.99,2007-04-09 07:03:10.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25888,1.99,2007-04-10 18:02:16.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25889,5.99,2007-04-10 21:36:08.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25890,0.99,2007-04-28 22:43:03.996,331,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
25891,4.99,2007-04-30 03:21:37.996,331,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
